Business Name,Contact Phone Number,Address,Address City,Address State,Address ZIP,Address Borough,Latitude,Longitude
WEST 46 ST GARAGE LLC,2128322066,305 W 46TH ST,NEW YORK,NY,10036,Manhattan,40.760089,-73.988366
ELMHURST PARKING CORPORATION,9173251969,7911 41ST AVE,ELMHURST,NY,11373,Queens,40.745828,-73.886223
"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",7188527317,276 LIVINGSTON ST,BROOKLYN,NY,11217,Brooklyn,40.688622,-73.98358
QUIK PARK WEST 55TH ST. LLC,2128322066,73 W 55TH ST,NEW YORK,NY,10019,Manhattan,40.762763,-73.976579
THE CAR PARK OF NEW YORK LLC,208-336-6597,8020 COOPER AVE,GLENDALE,NY,11385,Queens,40.709473,-73.869014
SECURE GARAGE DOOR LLC,7188489477,10126 98TH ST,OZONE PARK,NY,11416,Queens,40.684189,-73.843107
"MUTUAL PARKING SYSTEM, INC.",2128887400,340 E 64TH ST,NEW YORK,NY,10065,Manhattan,40.762956,-73.960487
EMPIRE 33 PARKING LLC,2126869800,38 W 33RD ST,NEW YORK,NY,10001,Manhattan,40.748518,-73.987063
QUIK PARK NORTHROSE GARAGE LLC,2128322066,508 E 163RD ST,BRONX,NY,10451,Bronx,40.82423,-73.909727
"LA MIRAGE CAR PARK, INC.",2122216111,17810 WEXFORD TER,JAMAICA,NY,11432,Queens,40.713022,-73.785342
"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",2125025490,2 PLATT ST,NEW YORK,NY,10038,Manhattan,40.707354,-74.005951
MANHATTAN PARKING E. 71 ST. CORP.,2123536116,311 E 71ST ST,NEW YORK,NY,10021,Manhattan,40.767858,-73.957918
"CHELSEA CAR PARK, LLC",2122216111,160 W 24TH ST,NEW YORK,NY,10011,Manhattan,40.744549,-73.994909
WEST FARMS PARKING LLC,,1512 BOONE AVE,BRONX,NY,10460,Bronx,40.832362,-73.885363
MINETTA LANE PARKING LLC,2127773530,122 W 3RD ST,NEW YORK,NY,10012,Manhattan,40.730588,-74.000638
"KINNEY PARKING SYSTEM, LLC",2125025490,555 W 57TH ST,New York,NY,10019,Manhattan,40.770208,-73.990587
21ST AND 11TH PARKING LLC,212-686-9800,551 W 21ST ST,NEW YORK,NY,10011,Manhattan,40.747464,-74.007354
HAPPY FACE PARKING CORP.,718-583-3301,1560 JEROME AVE,BRONX,NY,10452,Bronx,40.84367,-73.914951
"SEVEN ELEVEN CAR PARK, LLC",2129966363,711 3RD AVE,NEW YORK,NY,10017,Manhattan,40.752306,-73.973102
NOSTRAND AVE PARKING CORP,718-934-0252,3804 NOSTRAND AVE,BROOKLYN,NY,11235,Brooklyn,40.591228,-73.940324
CONCOURSE PARKING CORP.,2127367171,800 GRAND CONCOURSE,BRONX,NY,10451,Bronx,40.82516,-73.923328
162 PARKING OPS LLC,212-568-7800,528 W 162ND ST,NEW YORK,NY,10032,Manhattan,40.836528,-73.941319
FLATBUSH PARKING SYSTEMS INC.,7188568113,626 FLATBUSH AVE,BROOKLYN,NY,11225,Brooklyn,40.657891,-73.960969
"GM PARKING GROUP, INC.",8604600523,116 NOSTRAND AVE,BROOKLYN,NY,11205,Brooklyn,40.69625,-73.952874
174 PARKING MGMT LLC.,,554 W 174TH ST,NEW YORK,NY,10033,Manhattan,40.844353,-73.936274
"KINNEY PARKING SYSTEM, INC.",2125025490,515 FASHION AVE,NEW YORK,NY,10018,Manhattan,40.753305,-73.988843
STELLMAR PARKING LLC,212-879-8798,27 E 65TH ST,NEW YORK,NY,10065,Manhattan,40.76734,-73.968406
WALL STREET GARAGE PARKING CORP.,2127373279,45 WALL ST,NEW YORK,NY,10005,Manhattan,40.706421,-74.009795
328 WEST 39TH STREET PARKING LLC,2126869800,334 W 39TH ST,NEW YORK,NY,10018,Manhattan,40.755614,-73.991997
182 STREET PARKING CORP.,3476728286,8822 182ND ST,HOLLIS,NY,11423,Queens,40.708093,-73.778312
DILIGENT PARKING LLC,2126869800,150 W 68TH ST,NEW YORK,NY,10023,Manhattan,40.775793,-73.983298
RIVER PARK TOWERS GARAGE LLC,6465840409,55 RICHMAN PLZ,BRONX,NY,10453,Bronx,40.851731,-73.922593
"KINNEY PARKING SYSTEM, INC.",2126296602,153 W 48TH ST,NEW YORK,NY,10036,Manhattan,40.759411,-73.982407
WELCOME PARKING LIMITED LIABILITY COMPANY,2016807129,601 AMBOY ST,BROOKLYN,NY,11212,Brooklyn,40.655004,-73.91074
EAST RIVER PARKING CORP.,2127367171,345 E 94TH ST,NEW YORK,NY,10128,Manhattan,40.782171,-73.945945
TWO FIFTH PARKING LLC,2125338312,2 5TH AVE,NEW YORK,NY,10011,Manhattan,40.732172,-73.996635
PARKING SYSTEMS PLUS INC,8009441424,301 E 69TH ST,NEW YORK,NY,10021,Manhattan,40.766816,-73.959399
"KINNEY PARKING SYSTEM, LLC",2125025490,33 W 28TH ST,NEW YORK,NY,10001,Manhattan,40.745549,-73.988893
"ST. ANN'S PARKING GARAGE, LLC",7184010141,780 SAINT ANNS AVE,BRONX,NY,10456,Bronx,40.820254,-73.910065
"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",2125025490,528 W 162ND ST,NEW YORK,NY,10032,Manhattan,40.836528,-73.941319
2211 3RD AVE PARKING LLC,347-589-4139,2211 3RD AVE,NEW YORK,NY,10035,Manhattan,40.800828,-73.937687
34 NORTH 7TH PARKING CORP.,2127367171,27 N 6TH ST,BROOKLYN,NY,11249,Brooklyn,40.720119,-73.962697
1955 FIRST PARKING CORP.,2129963074,1955 1ST AVE,NEW YORK,NY,10029,Manhattan,40.786202,-73.942795
"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",2125025490,839 AVENUE OF THE AMERICAS,NEW YORK,NY,10001,Manhattan,40.746904,-73.990116
"RODRIQUEZ DISLA, LUZ D",347-513-6083,1961 JEROME AVE,BRONX,NY,10453,Bronx,40.851517,-73.909696
CHAMPION PARKING 74 LLC.,2123085959,2109 BROADWAY,NEW YORK,NY,10023,Manhattan,40.780407,-73.982075
SUPERIOR PARKING LLC,2126869800,515 E 79TH ST,NEW YORK,NY,10075,Manhattan,40.770923,-73.948834
"LIVINGSTON CAR PARK, LLC",2129966363,141 LIVINGSTON ST,BROOKLYN,NY,11201,Brooklyn,40.690693,-73.988107
PARK 127TH LLC,2129799815,311 W 127TH ST,NEW YORK,NY,10027,Manhattan,40.811905,-73.951005
STATE-PEARL GARAGE INC.,2124072516,1 BATTERY PARK PLZ,NEW YORK,NY,10004,Manhattan,40.703332,-74.014121
"KINNEY PARKING SYSTEM OF NEW YORK, INC.",2125025490,1189 1ST AVE,NEW YORK,NY,10065,Manhattan,40.763021,-73.959712
EMPIRE PARKING CORP.,212-262-4771,416 WASHINGTON ST,NEW YORK,NY,10013,Manhattan,40.722466,-74.01064
VINCENT 15 PARKING LLC,2126869800,553 AVENUE OF THE AMERICAS,NEW YORK,NY,10011,,40.738193,-73.996337
SUPREME PARKING CORP.,7182033312,230 E 30TH ST,NEW YORK,NY,10016,Manhattan,40.742596,-73.978924
"KINNEY PARKING SYSTEM, INC.",2126296602,838 11TH AVE,NEW YORK,NY,10019,,40.770486,-73.991135
"PARK 127 MGMT, LLC",2127957275,311 W 127TH ST,NEW YORK,NY,10027,Manhattan,40.811905,-73.951005
ZAFIRO PARKING INC.,2127490125,804 E 138TH ST,BRONX,NY,10454,Bronx,40.803611,-73.910287
"PARK-SERV, INC.",2126869800,140-166 W 53RD ST,NEW YORK,NY,10019,,40.762647,-73.981475
"KINNEY PARKING SYSTEM, LLC",2125025490,515 FASHION AVE,New York,NY,10018,Manhattan,40.753305,-73.988843
300 E. 34 PARKING LLC,212-481-6016,300 E 34TH ST,NEW YORK,NY,10016,Manhattan,40.744397,-73.975369
EZY PARKING INC.,7182944264,1981 SEDGWICK AVE,BRONX,NY,10453,Bronx,40.8568,-73.916346
POWER PARKING S CORP.,2125696506,164 DYCKMAN ST,NEW YORK,NY,10040,Manhattan,40.863817,-73.926398
"CLARITY 47 PARKING, LLC",2126869800,145 W 47TH ST,NEW YORK,NY,10036,Manhattan,40.758685,-73.982689
M&N GROUP PARKING INC,917-470-5093,3158-60 JEROME AVE,BRONX,NY,10468,,40.876118,-73.887937
"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",2128676300,157 W 83RD ST,NEW YORK,NY,10024,Manhattan,40.785417,-73.975412
B.Y.M COMMUNITY PARKING LOT CORP.,9172243769,530 BERGEN AVE,BRONX,NY,10455,Bronx,40.815425,-73.917085
1740 PETROLEUM LLC,718-581-7841,1730 JEROME AVE,BRONX,NY,10453,Bronx,40.847287,-73.912575
LA MARINA PARKING LLC,34784325023,284 DYCKMAN ST,NEW YORK,NY,10034,Manhattan,40.866995,-73.929293
MANHATTAN PARKING-BORO CORP.,2124903460,40 CLINTON ST,BROOKLYN,NY,11201,Brooklyn,40.695501,-73.991983
106 Mott Street Parking Corp,2127419009,106 MOTT ST,NEW YORK,NY,10013,Manhattan,40.717631,-73.99714
GATEWAY PARKING CORP,2127511080,345 S END AVE,NEW YORK,NY,10280,Manhattan,40.711027,-74.016222
"LAZ PARKING NEW YORK, NEW JERSEY LLC",2122652239,180 RIVERSIDE BLVD,NEW YORK,NY,10069,Manhattan,40.778474,-73.988287
"IMPERIAL PARKING (U.S), LLC",2129378660,9102 168TH ST,JAMAICA,NY,11432,Queens,40.718745,-73.79847
"BHC CAR PARK, LLC",2129966363,240 WILLOUGHBY ST,BROOKLYN,NY,11201,Brooklyn,40.691728,-73.977982
"LASALLE PARKING, LLC",2127143571,220 E 9TH ST,NEW YORK,NY,10003,Manhattan,40.729513,-73.988254
"280 BROADWAY CAR PARK, LLC",2129966363,280 BROADWAY,NEW YORK,NY,10007,Manhattan,40.714367,-74.005962
"G&M PARKING GARAGE, CORP.",718-524-8328,1231 WEBSTER AVE,BRONX,NY,10456,Bronx,40.832773,-73.909566
CLIFF PARKING LLC,2126869800,99 JOHN ST,NEW YORK,NY,10038,Manhattan,40.708125,-74.006216
NICE PARK LLC,2129299404,310 E 11TH ST,NEW YORK,NY,10003,Manhattan,40.729949,-73.985608
"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",2122895040,115 E 87TH ST,NEW YORK,NY,10128,Manhattan,40.780665,-73.955854
QUIK PARK TRIBECA LLC,2128322066,450 WASHINGTON ST,NEW YORK,NY,10013,Manhattan,40.723639,-74.010446
UNIQUE PARKING LLC,2126869800,41 E 21ST ST,NEW YORK,NY,10010,Manhattan,40.739429,-73.988269
G & M PARKING GARAGE CORP.,7184839458,1100 FRANKLIN AVE,BRONX,NY,10456,Bronx,40.827776,-73.906175
"351 EAST 83 CAR PARK, LLC",2129966363,351 E 83RD ST,NEW YORK,NY,10028,Manhattan,40.775253,-73.951099
"CRESCENT PARKING MGMT, LLC",2127957275,4123 CRESCENT ST,LONG IS CITY,NY,11101,Queens,40.749736,-73.941
GROSVENOR PARKING LLC,2125810535,11624 GROSVENOR LN,RICHMOND HILL,NY,11418,Queens,40.706948,-73.835626
"ONE PARKING 703, INC.",4802722100,209-90 23RD AVE,Bayside,NY,11360,Queens,40.779097,-73.781256
8930 PARKING LLC,212-837-4509,8936 SUTPHIN BLVD,JAMAICA,NY,11435,Queens,40.701265,-73.809605
"CENTRAL PARKING SYSTEM OF NEW YORK, INC",2125025490,441 9TH AVE,NEW YORK,NY,10001,Manhattan,40.753818,-73.996217
SYLVAN MIDWAY PARKING LLC,718-575-9440,10818 QUEENS BLVD,FOREST HILLS,NY,11375,Queens,40.721005,-73.843734
"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",2125025490,304 W 49TH ST,NEW YORK,NY,10019,Manhattan,40.76185,-73.987252
STANDARD PARKING CORPORATION,7188974833,6135 JUNCTION BLVD,REGO PARK,NY,11374,Queens,40.732977,-73.863692
FLUSHING EZ PARKING INC.,9178152555,13203 SANFORD AVE,FLUSHING,NY,11355,Queens,40.754888,-73.832836
STANDARD PARKING CORPORATION,7188943580,8020 COOPER AVE,GLENDALE,NY,11385,Queens,40.709473,-73.869014
GM&M PARK INC.,6466100315,110 BROADWAY,BROOKLYN,NY,11211,Brooklyn,40.710234,-73.964892
301 EAST 79 PARKING LLC,2128887400,301 E 79TH ST,NEW YORK,NY,10075,Manhattan,40.773267,-73.954405
PARK ON 44TH CORP.,2127373279,230 E 44TH ST,NEW YORK,NY,10017,Manhattan,40.751341,-73.97209
BEAVER STREET PARKING LLC,212-785-9733,15 WILLIAM ST,NEW YORK,NY,10004,Manhattan,40.70527,-74.010139
CONNAUGHT TOWER CAR PARK INC,2129966363,300 E 54TH ST,NEW YORK,NY,10022,Manhattan,40.757088,-73.966364
QUIK PARK BROADWAY GARAGE LLC,2128322066,225 W 56TH ST,NEW YORK,NY,10019,Manhattan,40.765735,-73.982366
54TH & 2ND PARKING LLC,2126869800,300 E 55TH ST,NEW YORK,NY,10022,Manhattan,40.757773,-73.965995
"IMPERIAL PARKING (U.S.), LLC",212-937-8660,150 NASSAU ST,NEW YORK,NY,10038,Manhattan,40.711507,-74.005966
QUIK PARK LIBBY 2 LLC,,300 E 48TH ST,NEW YORK,NY,10017,Manhattan,40.753473,-73.969431
IMPERIAL PARKING US LLC,2129378660,92-30 165 STREET,JAMAICA,NY,11433,,40.704401,-73.79424
"KINNEY PARKING SYSTEM, LLC",2125025490,23 W 55TH ST,NEW YORK,NY,10019,Manhattan,40.762262,-73.976067
"KINNEY PARKING SYSTEM, LLC",2125025490,29 E 50TH ST,NEW YORK,NY,10022,Manhattan,40.757972,-73.975484
Prince Tower Parking Corp.,,3636 PRINCE ST,FLUSHING,NY,11354,Queens,40.761003,-73.832874
"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",2129163480,404 E 79TH ST,NEW YORK,NY,10075,Manhattan,40.771998,-73.952279
"PARK 117TH, LLC",2122220242,279 W 117TH ST,NEW YORK,NY,10026,Manhattan,40.805011,-73.954404
21ST AND 11TH PARKING LLC,212-686-9800,551 W 21ST ST,NEW YORK,NY,10011,Manhattan,40.747464,-74.007354
MANHATTAN PARKING EAST 48TH STREET CORP.,2124903460,141 E 48TH ST,NEW YORK,NY,10017,Manhattan,40.755259,-73.972996
W. 79TH STREET PARKING CORP.,2122435900,200 W 79TH ST,NEW YORK,NY,10024,Manhattan,40.783115,-73.978772
REALPRO PARKING LLC,2126869800,330 E 39TH ST,NEW YORK,NY,10016,Manhattan,40.747183,-73.972226
400 EAST 70TH STREET PARKING LLC,2127949173,400 E 70TH ST,NEW YORK,NY,10021,Manhattan,40.766162,-73.956742
PLAZA 48 PARKING LLC,2126869800,329 E 48TH ST,NEW YORK,NY,10017,Manhattan,40.753461,-73.968835
"PRO PARK AMERICA NEW YORK, LLC",9174152749,204 W 101ST ST,NEW YORK,NY,10025,Manhattan,40.797411,-73.968686
"SHARP CAR PARK, LLC",2122216111,357 E 57TH ST,NEW YORK,NY,10022,Manhattan,40.758569,-73.963097
"RUPPERT CAR PARK, LLC",2129966363,1601 3RD AVE,NEW YORK,NY,10128,Manhattan,40.781511,-73.951746
QUIK PARK PCVST GARAGE LLC,2126145862,528 E 20TH ST,NEW YORK,NY,10009,Manhattan,40.733192,-73.976225
315 EAST 65TH PARKING LLC,212-570-1732,322 E 66TH ST,NEW YORK,NY,10065,Manhattan,40.764492,-73.960221
"SZYMANSKI, THOMAS STANLEY",7186419788,13220 81ST ST,OZONE PARK,NY,11417,Queens,40.674499,-73.855543
"FANNWOOD ESTATES, LLC",5163747000,9958 66TH AVE,REGO PARK,NY,11374,Queens,40.72885,-73.852697
PERFORMANCE PARKING LLC,212-686-9800,127 AMSTERDAM AVE,NEW YORK,NY,10023,Manhattan,40.774257,-73.984582
MANHATTAN PARKING GOLD CORP,2127536116,220 E 54TH ST,NEW YORK,NY,10022,Manhattan,40.757828,-73.968123
WELLESLEY PARKING LLC,2122495514,203 E 71ST ST,NEW YORK,NY,10021,Manhattan,40.768924,-73.960491
QUIK PARK KESTREL PARKING LLC,212-686-9800,29 CATON PL,BROOKLYN,NY,11218,Brooklyn,40.649364,-73.974268
BRAIRWOOD CAR PARK INC,2122216111,8515 MAIN ST,JAMAICA,NY,11435,Queens,40.709601,-73.818947
"BATTERY PLACE CAR PARK, LLC",2129966363,50 BATTERY PL,NEW YORK,NY,10280,Manhattan,40.706581,-74.017937
WORTHY PARKING LLC,2124903460,841 10TH AVE,NEW YORK,NY,10019,Manhattan,40.768235,-73.989445
165 EAST PARKING CORP.,2127367171,165 E 72ND ST,NEW YORK,NY,10021,Manhattan,40.770004,-73.960803
420 EAST 51ST PARKING PARTNERS LLC,2128387565,420 E 51ST ST,NEW YORK,NY,10022,Manhattan,40.754126,-73.965095
MBA PARKING CORP,718-864-2992,2702 QUEENS PLZ S,LONG ISLAND CITY,NY,11101,Queens,40.750031,-73.939732
37 EAST LLC,2125643199,415 E 37TH ST,NEW YORK,NY,10016,Manhattan,40.745487,-73.971393
JDS PARKING LLC,2126869800,561 10TH AVE,NEW YORK,NY,10036,Manhattan,40.759222,-73.995995
RAPID 83 STREET PARKING CORP.,2127443591,351 E 83RD ST,NEW YORK,NY,10028,Manhattan,40.775253,-73.951099
"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",2125025490,535 E 75TH ST,NEW YORK,NY,10021,Manhattan,40.76801,-73.950164
"LAZ PARKING NEW YORK, NEW JERSEY LLC",2122652239,507 E 70TH ST,NEW YORK,NY,10021,Manhattan,40.76562,-73.954529
KEY PARKING LLC,2125810535,115 E 9TH ST,NEW YORK,NY,10003,Manhattan,40.730408,-73.98979
KELLY ST PARKING LLC,7183436262,950 WESTCHESTER AVE,BRONX,NY,10459,Bronx,40.822358,-73.896027
CHAMPION 221 LLC,2123085959,216 CENTRAL PARK S,NEW YORK,NY,10019,Manhattan,40.766902,-73.97943
"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",2125025490,135 E 31ST ST,NEW YORK,NY,10016,Manhattan,40.744418,-73.980646
"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",2126296602,90 OCEANA DR W,BROOKLYN,NY,11235,Brooklyn,40.57681,-73.958447
"IMPERIAL PARKING (U.S), LLC",2129378660,31 NAGLE AVENUE,NEW YORK,NY,10040,,40.85948,-73.929828
60 SUTTON PLACE PARKING LLC,2128887400,60 SUTTON PL S,NEW YORK,NY,10022,Manhattan,40.755289,-73.962707
"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",2125025490,282 11TH AVE,NEW YORK,NY,10001,Manhattan,40.752236,-74.004345
UPPER MANHATTAN PARKING LLC,2124211117,1845 PARK AVE,NEW YORK,NY,10035,Manhattan,40.806328,-73.937788
PACIFIC PARKING LLC,2033212129,700 PACIFIC ST,BROOKLYN,NY,11217,Brooklyn,40.681748,-73.972135
"KINNEY PARKING SYSTEM, INC.",7187974864,85 LIVINGSTON ST,BROOKLYN,NY,11201,Brooklyn,40.691515,-73.990604
PARK 70 LLC,2123272626,400 E 70TH ST,NEW YORK,NY,10021,Manhattan,40.766162,-73.956742
QUIK PARK YORK AVENUE LLC,2126869800,400 E 71ST ST,NEW YORK,NY,10021,Manhattan,40.766766,-73.956054
"KINNEY PARKING SYSTEM, LLC",2125025490,870 8TH AVE,NEW YORK,NY,10019,Manhattan,40.763799,-73.984776
NATIONS 47 PARKING LLC,2126869800,885 2ND AVE,NEW YORK,NY,10017,Manhattan,40.753419,-73.969858
MAGIC PARKING LLC,2122893800,225 SAINT NICHOLAS AVE,NEW YORK,NY,10027,Manhattan,40.80791,-73.953073
WHITNEY 90 PARKING LLC,212-686-9800,200 E 90TH ST,NEW YORK,NY,10128,Manhattan,40.781163,-73.951865
M&N Group Parking Inc,9174705093,2990 JEROME AVE,BRONX,NY,10468,Bronx,40.873675,-73.889032
"IMPERIAL PARKING (U.S.), LLC.",2129378660,212 S OXFORD ST,BROOKLYN,NY,11217,Brooklyn,40.68322,-73.972987
605 PARKING CORP.,2127367171,605 PARK AVE,NEW YORK,NY,10065,Manhattan,40.766382,-73.966959
MURRAY 38 PARKING LLC,2126869800,155 E 38TH ST,NEW YORK,NY,10016,Manhattan,40.748432,-73.97646
"CENTRAL PARKING SYSTEM OF NEW YORK, INC",2125025490,1250 BROADWAY,NEW YORK,NY,10001,Manhattan,40.747571,-73.988018
"IMPERIAL PARKING (U.S.), LLC",212-934-8660,1199 PARK AVE,NEW YORK,NY,10128,Manhattan,40.785344,-73.953098
ROX PARKING LLC,2123272626,931 1ST AVE,NEW YORK,NY,10022,Manhattan,40.754794,-73.965712
EAST 79TH STREET PARKING LLC,2124903460,505 E 79TH ST,NEW YORK,NY,10075,Manhattan,40.771186,-73.949538
UPTOWN PARKING LLC,212-686-9800,201 E 63RD ST,NEW YORK,NY,10065,Manhattan,40.764208,-73.964755
330 THIRD PARKING CORP.,2127367171,330 3RD AVE,NEW YORK,NY,10010,Manhattan,40.739801,-73.982669
GRAMERCY 24 PARKING LLC,2126869800,401 2ND AVE,NEW YORK,NY,10010,Manhattan,40.738215,-73.980922
"ALBERT AUTO SALES & PARKING, INC.",7182942319,1540 JEROME AVE,BRONX,NY,10452,Bronx,40.842946,-73.915197
QUIK PARK W. 14TH STREET LLC,212-686-9800,222 W 14TH ST,NEW YORK,NY,10011,Manhattan,40.739027,-74.001197
FLORAL 26 PARKING LLC,2126869800,55 W 25TH ST,NEW YORK,NY,10010,Manhattan,40.744076,-73.991337
333 EAST 46TH ST. PARKING CORP.,2126869800,333 E 46TH ST,NEW YORK,NY,10017,Manhattan,40.75204,-73.969056
W. 79TH STREET PARKING CORP.,2122435900,200 W 79TH ST,NEW YORK,NY,10024,Manhattan,40.783115,-73.978772
"IMPERIAL PARKING (U.S.), LLC",2129378660,724-732 AVENUE OF THE AMERICAS,NEW YORK,NY,10010,,40.74342,-73.992345
150 EAST 18TH STREET PARKING CORP,2127367171,196-202 THIRD AVE,NEW YORK,NY,10003,Manhattan,40.735694,-73.98566
ALLIANCE PARKING WEST 43 ST LLC,2125810535,500 W 43RD ST,NEW YORK,NY,10036,Manhattan,40.760253,-73.99538
"SCHERMERHORN PARKING MGMT, LLC",2127957275,200 SCHERMERHORN ST,BROOKLYN,NY,11201,Brooklyn,40.688673,-73.98565
JONATHAN & GABRIELLE PARKING INC.,7187310931,1521 INWOOD AVE,BRONX,NY,10452,Bronx,40.843388,-73.917016
"ENTERPRISE PARKING COMPANY, LLC",2125329682,2500 FDR DR,NEW YORK,NY,10016,Manhattan,40.783282,-73.943715
PUTNAM GARDENS PARKING CORP.,7184327226,3815 PUTNAM AVE W,BRONX,NY,10463,Bronx,40.885052,-73.89875
ML GJUSHI PROPERTIES LLC,,453 E 184TH ST,BRONX,NY,10458,Bronx,40.856286,-73.893477
NYC PARKING GROUP I LLC,7182850102,333 E 75TH ST,NEW YORK,NY,10021,Manhattan,40.770155,-73.95522
"KINNEY PARKING SYSTEM, INC.",2125025490,301 E 66TH ST,NEW YORK,NY,10065,Manhattan,40.764953,-73.9608
TAINO PARKING CORPORATION,2124109174,211 E 122ND ST,NEW YORK,NY,10035,Manhattan,40.8018,-73.936976
"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",2125025490,530 E 76TH ST,NEW YORK,NY,10021,Manhattan,40.768507,-73.94992
PARK RIGHT CORPORATION,2124599003,564 SAINT JOHNS PL,BROOKLYN,NY,11238,Brooklyn,40.672612,-73.959018
QUIK PARK LIBBY LLC,2128322066,301 E 48TH ST,NEW YORK,NY,10017,Manhattan,40.75358,-73.969069
WATERFRONT PARKING LLC,2126869800,95 WALL ST,NEW YORK,NY,10005,Manhattan,40.70493,-74.007487
PARK KWIK LLC,2129745840,770 11TH AVE,NEW YORK,NY,10019,Manhattan,40.768031,-73.992858
HESTER PARKING CORP.,9736228888,106 MOTT ST,NEW YORK,NY,10013,Manhattan,40.717631,-73.99714
AMPCO SYSTEM PARKING,6464391610,450 E 29TH ST,NEW YORK,NY,10016,Manhattan,40.739681,-73.973768
AIR PARK OF JFK INC.,7182767000,15344 S CONDUIT AVE,JAMAICA,NY,11434,Queens,40.666108,-73.78567
QUIK PARK PCVST GARAGE LLC,2126145862,279 AVENUE C,NEW YORK,NY,10009,Manhattan,40.730124,-73.974806
"IMPERIAL PARKING (U.S.), LLC",2129378660,35 E 38TH ST,NEW YORK,NY,10016,Manhattan,40.749966,-73.980063
"MUTUAL PARKING, INC.",2128887400,605 E 82ND ST,NEW YORK,NY,10028,Manhattan,40.772089,-73.945783
F & A PARKING CORP,7183992640,14238 37TH AVE,FLUSHING,NY,11354,Queens,40.762711,-73.826019
ALLIANCE DAG PARKING LLC,212-795-7275,240 E 47TH ST,NEW YORK,NY,10017,Manhattan,40.753037,-73.970352
"UNISPHERE MANAGEMENT, LLC",7188882367,13618 41ST AVE,FLUSHING,NY,11355,Queens,40.756356,-73.831265
PARK KWIK LLC,2129745840,85 ADAMS ST,BROOKLYN,NY,11201,Brooklyn,40.701755,-73.988483
ATLANTIC GROUP PARKING INC,7186384977,1171 ATLANTIC AVE,BROOKLYN,NY,11216,Brooklyn,40.678817,-73.951947
JO-MEG GARAGE CORP.,2129562280,80 CENTRAL PARK W,NEW YORK,NY,10023,Manhattan,40.773926,-73.9779
"WORLD TOWER PARKING GARAGE, LLC",2125643199,310 W 144TH ST,NEW YORK,NY,10030,Manhattan,40.822415,-73.943256
"CAPABLE CAR PARK, LLC",2122216111,210 CENTRAL PARK S,NEW YORK,NY,10019,Manhattan,40.767036,-73.979961
"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",2125025490,250 E 67TH ST,NEW YORK,NY,10065,Manhattan,40.76603,-73.962287
STANDARD PARKING GARAGE,,9015 QUEENS BLVD,ELMHURST,NY,11373,Queens,40.733983,-73.870694
PRONTO PARKING CORP,2124903460,169 E 65TH ST,NEW YORK,NY,10065,Manhattan,40.765777,-73.964765
"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",2126296602,5100 KINGS PLZ,BROOKLYN,NY,11234,Brooklyn,40.609937,-73.921947
K & R PARKING CORP.,6468374721,1855 E TREMONT AVE,BRONX,NY,10460,Bronx,40.84107,-73.86541
"KINNEY PARKING SYSTEM, LLC",2125025490,3739 W 12TH ST,NEW YORK,NY,10011,,40.737099,-74.000031
IMPERIAL PARKING US LLC,2129378660,155 W 70TH ST,NEW YORK,NY,10023,Manhattan,40.777022,-73.981665
PV PARKING II CORP,646-302-4330,3128 QUEENS BLVD,LONG ISLAND CITY,NY,11101,Queens,40.745416,-73.93401
"C & S PARKING GARAGE, INC.",6465336409,1208 FRANKLIN AVE,BRONX,NY,10456,Bronx,40.830102,-73.903438
24 PARKING GARAGE INC,7182934872,1231 WEBSTER AVE,BRONX,NY,10456,Bronx,40.832773,-73.909566
QUIK PARK 390 GARAGE LLC,2128322066,390 PARK AVE,NEW YORK,NY,10022,Manhattan,40.759358,-73.972703
"CENTRAL PARKING SYSTEM OF NEW YORK, INC",2125025490,109-27 E 58TH ST/ 110 E 59TH STREET,NEW YORK,NY,10022,Manhattan,40.762288,-73.970258
ADD PARK INC,7189939003,3213 3RD AVE,BRONX,NY,10451,Bronx,40.823491,-73.909237
AERO PARKING CORP.,2128661000,10 E 30TH ST,NEW YORK,NY,10016,Manhattan,40.745486,-73.985628
"IMPERIAL PARKING (U.S.), LLC",2129378660,35 EAST   38 STREET,NEW YORK,NY,10016,,40.749966,-73.980063
SP PLUS CORPORATION,2123217621,75 PARK PL,NEW YORK,NY,10007,Manhattan,40.714303,-74.011287
SHERMAN PARKING MANAGEMENT LLC,765-276-7275,11 BROADWAY,BROOKLYN,NY,11249,Brooklyn,40.710925,-73.968204
400 EAST 56 PARKING LLC,2127522884,400 E 56TH ST,NEW YORK,NY,10022,Manhattan,40.757267,-73.962955
